record_id,publication_year,TI,relevance_tier,topic_id,topic_loading,lsa_x,lsa_y
WCC10081,2021,North American boreal forests are a large carbon source due to wildfires from 1986 to 2016,Contextual_or_indirect,11,0.10848034502471492,0.20391033527469302,-0.14431515253816882
WCC05140,1991,CLIMATICALLY INDUCED CHANGE IN FIRE FREQUENCY IN THE SOUTHERN CANADIAN ROCKIES,Core_direct,3,0.02357867923549429,0.15602514960746244,-0.04793033322662739
WCC03981,2021,Land-Atmosphere Interactions Exacerbated the Drought and Heatwave Over Northern Europe During Summer 2018,Core_direct,9,0.05683259517463479,0.16486405279425215,-0.019686301902581985
WCC08987,2011,Deriving Fuel Mass by Size Class in Douglas-fir (Pseudotsuga menziesii) Using Terrestrial Laser Scanning,Core_direct,1,0.042019695530732745,0.11067138932048118,-0.04392908204786208
WCC05041,2023,"Mapping carbon dioxide (CO2) emissions from peat subsidence using carbon parameters and InSAR observations in South Kalimantan, Indonesia",Core_direct,4,0.09843201382249134,0.12139134661022057,-0.030062139202851678
WCC02856,2017,Desert mammal populations are limited by introduced predators rather than future climate change,Core_direct,10,0.05470889702891088,0.13103069971007295,-0.03508463500343496
WCC08578,2018,Use of firebreaks and artificial supply points by wild ungulates: Effects on fuel load and woody vegetation along a distance gradient,Core_direct,0,0.051156681269250215,0.15795182959419657,-0.046881813624635525
WCC11057,2016,"A bias corrected WRF mesoscale fire weather dataset for Victoria, Australia 1972-2012",Contextual_or_indirect,2,0.10107954283034905,0.16879975789937623,0.06156461932950933
WCC11985,2008,Carbon protection and fire risk reduction: toward a full accounting of forest carbon offsets,Core_direct,4,0.06388866507825523,0.14617322212917097,-0.0068245111459446835
WCC07153,2021,Relationship between circum-Arctic atmospheric wave patterns and large-scale wildfires in boreal summer,Core_direct,14,0.062091414901748694,0.18287541461712772,-0.0033146965685652064
WCC02499,2025,Legal research and circular economic law,Core_direct,9,0.06421631368483006,0.09411227710647863,0.10595853651162225
WCC09911,2019,"Fire resilience of a rare, freshwater crustacean in a fire-prone ecosystem and the implications for fire management",Core_direct,10,0.07583709968162797,0.20208554094474396,-0.05375555530444471
WCC07316,2013,"Historical fire regimes in a poorly understood, fire-prone ecosystem: eastern coastal fynbos",Core_direct,10,0.030555076848416803,0.1520641532361912,-0.0733662025716288
WCC01478,2022,Modeling the impact of climate change and wildfire on the Dusky Grouse (Dendragapus obscurus) in the American Southwest: implications for conservation,Core_direct,10,0.07290919258075693,0.1829260172434946,-0.018043851957416923
WCC06126,2017,Restoring surface fire stabilizes forest carbon under extreme fire weather in the Sierra Nevada,Core_direct,9,0.09233677893001806,0.23946462869078586,9.971436815302479e-06
WCC12300,2020,Multiple wildfires with minimal consequences: Low-severity wildfire effects on West Texas pinon-juniper woodlands,Contextual_or_indirect,1,0.10447511581814431,0.16953234292884864,-0.0846364869454597
WCC00739,2011,Climatic change and its potential impact on forest fire occurrence in south-central Chile (33°-42° S),Core_direct,6,0.0549496320899921,0.14242090288048592,0.040239891774642274
WCC06953,2022,Analysis of Burned Areas in North Korea Using Satellite-based Wildfire Damage Indices,Core_direct,11,0.05952633234186679,0.13395132132518522,0.0034355675350101963
WCC06854,2021,Age-Dependent Changes in Soil Respiration and Associated Parameters in Siberian Permafrost Larch Stands Affected by Wildfire,Core_direct,8,0.07253099879019828,0.18380769053628138,-0.07218485046881973
WCC01598,2024,Drought-related wildfire accounts for one-third of the forest wildfires in subtropical China,Core_direct,14,0.07956465377943384,0.17716928074662064,-0.021340684191999252
WCC03677,2025,Spatiotemporal evolution characteristics and driving mechanisms of wildfires in China under the context of climate change and human activities,Core_direct,14,0.06170860498123913,0.21093210613059563,0.03679200720225903
WCC10952,2021,Assessing the conservation of Miombo timber species through an integrated index of anthropogenic and climatic threats,Core_direct,10,0.07362869505290033,0.17390717255953414,0.01596543095659271
WCC12596,2022,"Mesoscale patterns associated with two distinct heatwave events in coastal Santa Barbara, California, and their impact on local fire risk conditions",Contextual_or_indirect,9,0.08313854692015012,0.18175596214599554,0.03890983804438739
WCC04112,2023,Effects of Climate Change and Fire on the Middle and Late Holocene Forest History in Yenisei Siberia,Core_direct,3,0.1368673868944285,0.14320870829133545,-0.13153694466106475
WCC09847,2025,"Strategic Spatial Opportunities for Local Food Distribution: Urban Accessibility of Community Gardens in Christchurch, Aotearoa New Zealand",Core_direct,6,0.08337271330458038,0.13416575591173535,0.10538405911219151
WCC08329,2015,Ongoing unraveling of a continental fauna: Decline and extinction of Australian mammals since European settlement,Contextual_or_indirect,10,0.08782766393800984,0.13839470250198058,-0.01145672464594556
WCC09424,2011,"Housing, heat stress and health in a changing climate: promoting the adaptive capacity of vulnerable households, a suggested way forward",Core_direct,6,0.0882406944501601,0.16191563701618378,0.17220013323879918
WCC06289,2021,"Extent and effect of the 2019-20 Australian bushfires on upland peat swamps in the Blue Mountains, NSW",Core_direct,11,0.08041300405520563,0.12227536909801479,-0.02958354279770638
WCC11151,2021,Multitemporal Mapping of Post-Fire Land Cover Using Multiplatform PRISMA Hyperspectral and Sentinel-UAV Multispectral Data: Insights from Case Studies in Portugal and Italy,Core_direct,7,0.1121932896032072,0.1539603082353087,-0.01510057433003734
WCC10917,2021,The role of climatic variability on Eucalyptus regeneration in southeastern Australia,Core_direct,14,0.06521221540043169,0.18118301839881484,-0.05958417160393443
WCC05617,2025,Roadway vulnerability to post-wildfire debris flows in Arizona: a current and future assessment,Core_direct,6,0.043796331757126,0.1669546232777601,0.05214367993721895
WCC08014,2010,"Spatial variation of trends in wildfire and summer drought in British Columbia, Canada, 1920-2000",Contextual_or_indirect,14,0.07591204503703063,0.1576383953533779,-0.05500036086551392
WCC05564,2025,Investigating the Latency of Lightning-Caused Fires in Boreal Coniferous Forests Using Random Forest Methodology,Core_direct,12,0.06903980088403985,0.1386364425427862,0.020137828171170817
WCC10795,2023,Extension of Large Fire Emissions From Summer to Autumn and Its Drivers in the Western US,Core_direct,12,0.0668835170301417,0.20705735108939888,0.012124874049718301
WCC03873,2022,AN ANATOMY OF AUSTRALIA'S LEGAL FRAMEWORK FOR BUSHFIRE,Core_direct,6,0.044919002429873296,0.0980541000316815,0.05399405653293648
WCC09148,2006,Multi-attribute evaluation of landscape-level fuel management to reduce wildfire risk,Core_direct,0,0.09215317799066301,0.16477770679511156,0.08458128728643395
WCC08525,2017,Brown Carbon and Black Carbon in the Smoky Atmosphere during Boreal Forest Fires,Core_direct,5,0.15121464717494598,0.12300393383828,-0.025517822206488572
WCC03658,2024,State of Wildfires 2023-2024,Core_direct,9,0.060130673238679974,0.26022818160275485,0.04320706723830745
WCC05378,2018,The impact of post-fire salvage logging on microbial nitrogen cyclers in Mediterranean forest soil,Core_direct,8,0.09439055327884263,0.16043396658563508,-0.07707919335949717
WCC12430,2014,Climate-Driven Effects of Fire on Winter Habitat for Caribou in the Alaskan-Yukon Arctic,Core_direct,13,0.06455019721468849,0.17709753585954377,-0.09107133065162586
WCC01683,2017,Applying information network analysis to fire-prone landscapes: implications for community resilience,Core_direct,6,0.12508869621051685,0.1650695096308911,0.13928311231908655
WCC06603,2013,Strengthening the case for saproxylic arthropod conservation: a call for ecosystem services research,Core_direct,10,0.03868190365385657,0.0867058239661435,-0.004081703817807481
WCC07603,2021,Heat improves silicon availability in mineral soils,Core_direct,8,0.11863603179474311,0.15204313656238158,-0.08349338538610059
WCC05491,2017,Towards improving wildland firefighter situational awareness through daily fire behaviour risk assessments in the US Northern Rockies and Northern Great Basin,Contextual_or_indirect,2,0.08916411898678243,0.1576878530311534,0.07261839909501264
WCC13002,2016,Fire severity unaffected by spruce beetle outbreak in spruce-fir forests in southwestern Colorado,Core_direct,1,0.13201561842017545,0.15399474005504715,-0.06328590371189155
WCC01727,2022,Climate Change and Physiatry A Call to Proportional and Prospective Action,Core_direct,15,0.06754769629054516,0.10607540867739851,0.18040100485680866
WCC02975,2024,Review of climate change and drinking water supply systems: employee perspectives and potential tools for adaptation,Core_direct,6,0.06258825803620195,0.15160949839797358,0.150402549815604
WCC05924,2019,Examining forest resilience to changing fire frequency in a fire-prone region of boreal forest,Core_direct,1,0.08666243636995771,0.20442410908059666,-0.10896280395869222
WCC04786,2024,Enhancing climate adaptation: Integrating place-based risk perceptions and coastalscape values using Q plus PPGIS plus PPGIS,Core_direct,6,0.08649648060863531,0.13512099603673658,0.11493549138375116
WCC07281,2023,Restoring fire-affected soils: The potential of nature-based solutions,Core_direct,6,0.07612206671693458,0.14649197418968368,0.053040090983194094
WCC11609,2022,Land use/cover change analysis in the Mediterranean region: a regional case study of forest evolution in Castello (Spain) over 50 years,Core_direct,7,0.05099660260636282,0.19677077543198854,0.009073788960751818
WCC04788,2025,Impacts on and damage to European forests from the 2018-2022 heat and drought events,Core_direct,1,0.0680345613645258,0.21936568622723554,0.02682902228548105
WCC01236,2024,Flammable futures-storylines of climatic impacts on wildfire events and palm oil plantations in Indonesia,Core_direct,9,0.059732176297051826,0.2042251294314505,0.0730581483065429
WCC12421,2023,Hybrid Targeted/Untargeted Screening Method for the Determination of Wildfire and Water-Soluble Organic Tracers in Ice Cores and Snow,Core_direct,5,0.025482624571599295,0.10298546449449203,-0.009732651416885623
WCC07935,2018,Dryland belt of Northern Eurasia: contemporary environmental changes and their consequences,Core_direct,6,0.026026883674154337,0.13284832797167906,0.022708447614570373
WCC06516,2020,"Wildfire recovery as a ""hot moment"" for creating fire-adapted communities",Core_direct,6,0.10544720256799021,0.18108179124856816,0.09467567346726301
WCC04479,2021,Forest Resistance to Extended Drought Enhanced by Prescribed Fire in Low Elevation Forests of the Sierra Nevada,Core_direct,1,0.16911826712103253,0.16593544970800947,-0.08432262909803964
WCC10039,2016,State-and-transition simulation models: a framework for forecasting landscape change,Core_direct,13,0.045896080976900386,0.15660109258493748,-0.01264174154184257
WCC12569,2025,Subpolar North Atlantic decadal cooling may have aggravated recent Eastern Siberian wildfires,Core_direct,14,0.049908069954602056,0.13589025254340073,-0.002320686612726043
WCC09224,2024,Climatic drivers of the Canadian wildfire episode in 2023,Core_direct,14,0.04892445453892796,0.1780456914113761,0.014832191554284472
WCC07690,2022,A global synthesis of fire effects on ecosystem services of forests and woodlands,Core_direct,13,0.0351067416178678,0.16372034782613945,0.00658195454057762
WCC08793,2014,Regional projections of the likelihood of very large wildland fires under a changing climate in the contiguous Western United States,Core_direct,13,0.12732507468008106,0.15181259775314246,-0.010250041956055075
WCC04504,2021,Costs and effectiveness of public and private fire management programs in the Brazilian Amazon and Cerrado,Contextual_or_indirect,6,0.04721251231684896,0.10395868820836238,0.052816391333994496
WCC08635,2025,Spatial Ecology and Movement of Ornate Box Turtles in the Escalating Drought Conditions of the Great Plains Ecoregion,Contextual_or_indirect,14,0.046884064958174265,0.15826214303660321,-0.03883292949290037
WCC09620,2016,Spatial variability in tree regeneration after wildfire delays and dampens future bark beetle outbreaks,Core_direct,1,0.16139070884653783,0.16321982500901963,-0.09179372128207085
